id,title,model,price,link
116613,Rolex,Submariner,14000.0,https://www.crownandcaliber.com/products/rolex-submariner-116613-10-10-rol-g043fn
116613,Rolex,Submariner,14700.0,https://www.crownandcaliber.com/products/rolex-submariner-116613-10-10-rol-gpzqa0
116613,Rolex,Submariner,15225.0,https://www.crownandcaliber.com/products/rolex-submariner-116613-10-10-rol-u75zbt
116622,Rolex,Yacht-Master,12625.0,https://www.crownandcaliber.com/products/rolex-yacht-master-116622-10-10-rol-m5pf0n
116622,Rolex,Yacht-Master,13925.0,https://www.crownandcaliber.com/products/rolex-yacht-master-116622-10-10-rol-9x1laz
116622,Rolex,Yacht-Master,11925.0,https://www.crownandcaliber.com/products/rolex-yacht-master-116622-10-10-rol-ker94v
116660,Rolex,Sea-Dweller Deepsea,15000.0,https://www.crownandcaliber.com/products/rolex-sea-dweller-deepsea-116660-10-10-rol-ufs37e
116660,Rolex,Sea-Dweller Deepsea,11300.0,https://www.crownandcaliber.com/products/rolex-sea-dweller-deepsea-116660-10-10-rol-pstagb
116660,Rolex,Sea-Dweller Deepsea,15000.0,https://www.crownandcaliber.com/products/rolex-sea-dweller-deepsea-116660-10-10-rol-sarg34
116710,Rolex,GMT-Master II,16675.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-116710-10-10-rol-109bn5
116710,Rolex,GMT-Master II,11625.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-116710-10-10-rol-lmves2
116710,Rolex,GMT-Master II,11625.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-116710-10-10-rol-t6b1an
116900,Rolex,Air-King,7050.0,https://www.crownandcaliber.com/products/rolex-air-king-116900-10-10-rol-ms2xte
116900,Rolex,Air-King,7400.0,https://www.crownandcaliber.com/products/rolex-air-king-116900-10-10-rol-5cnt27
116900,Rolex,Air-King,7400.0,https://www.crownandcaliber.com/products/rolex-air-king-116900-10-10-rol-xqam8h
116900,Rolex,Air-King,7550.0,https://www.crownandcaliber.com/products/rolex-air-king-116900-10-10-rol-n9ceuf
116900,Rolex,Air-King,7050.0,https://www.crownandcaliber.com/products/rolex-air-king-116900-10-10-rol-2nt0rv
116900,Rolex,Air-King,7550.0,https://www.crownandcaliber.com/products/rolex-air-king-116900-10-10-rol-nsu6p0
124060,Rolex,Submariner,15025.0,https://www.crownandcaliber.com/products/rolex-submariner-124060-10-10-rol-n6h9qb
124300,Rolex,Oyster Perpetual,8700.0,https://www.crownandcaliber.com/products/rolex-oyster-perpetual-124300-10-10-rol-gtyn52
126000,Rolex,Oyster Perpetual,8125.0,https://www.crownandcaliber.com/products/rolex-oyster-perpetual-126000-10-10-rol-nkyvz3
126000,Rolex,Oyster Perpetual,8275.0,https://www.crownandcaliber.com/products/rolex-oyster-perpetual-126000-10-10-rol-n2xahb
126000,Rolex,Oyster Perpetual,8275.0,https://www.crownandcaliber.com/products/rolex-oyster-perpetual-126000-10-10-rol-casx9v
126200,Rolex,Datejust,6900.0,https://www.crownandcaliber.com/products/rolex-datejust-126200-10-10-rol-v2fhd7
126200,Rolex,Datejust,6750.0,https://www.crownandcaliber.com/products/rolex-datejust-126200-10-10-rol-t4vhb3
126231,Rolex,Datejust,10975.0,https://www.crownandcaliber.com/products/rolex-datejust-126231-10-10-rol-cxe4d7
126233,Rolex,Datejust,10775.0,https://www.crownandcaliber.com/products/rolex-datejust-126233-10-10-rol-fzq76l
126300,Rolex,Datejust,8950.0,https://www.crownandcaliber.com/products/rolex-datejust-126300-10-10-rol-n10h92
126300,Rolex,Datejust,9000.0,https://www.crownandcaliber.com/products/rolex-datejust-126300-10-10-rol-vc17s5
126300,Rolex,Datejust,8800.0,https://www.crownandcaliber.com/products/rolex-datejust-126300-10-10-rol-94dxnk
126610,Rolex,Submariner,14200.0,https://www.crownandcaliber.com/products/rolex-submariner-126610-10-10-rol-g3yq8e
126610,Rolex,Submariner,14200.0,https://www.crownandcaliber.com/products/rolex-submariner-126610-10-10-rol-01zl8s
126610,Rolex,Submariner,16075.0,https://www.crownandcaliber.com/products/rolex-submariner-126610-10-10-rol-k2bqca
126613,Rolex,Submariner,17825.0,https://www.crownandcaliber.com/products/rolex-submariner-126613-10-10-rol-bqrhk8
126613,Rolex,Submariner,18550.0,https://www.crownandcaliber.com/products/rolex-submariner-126613-10-10-rol-frz2lv
126622,Rolex,Yacht-Master,14000.0,https://www.crownandcaliber.com/products/rolex-yacht-master-126622-10-10-rol-ns94df
126660,Rolex,Sea-Dweller Deepsea,16275.0,https://www.crownandcaliber.com/products/rolex-sea-dweller-deepsea-126660-10-10-rol-maez14
126660,Rolex,Sea-Dweller Deepsea,15575.0,https://www.crownandcaliber.com/products/rolex-sea-dweller-deepsea-126660-10-10-rol-dpr28b
126660,Rolex,Sea-Dweller Deepsea,16275.0,https://www.crownandcaliber.com/products/rolex-sea-dweller-deepsea-126660-10-10-rol-843f7x
126710,Rolex,GMT-Master II,19675.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-r98x7s
126710,Rolex,GMT-Master II,18875.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-6x3749
126710,Rolex,GMT-Master II,16575.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-br2ckl
126710,Rolex,GMT-Master II,16575.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-uqmg95
126710,Rolex,GMT-Master II,15775.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-k1mp9c
126710,Rolex,GMT-Master II,16375.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-zan0db
126710,Rolex,GMT-Master II,19675.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-qzsmyn
126710,Rolex,GMT-Master II,19475.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-ax46lh
126710,Rolex,GMT-Master II,18875.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-126710-10-10-rol-6f5mvn
14000,Rolex,Air-King,4850.0,https://www.crownandcaliber.com/products/rolex-air-king-14000-10-10-rol-gt9kyu
14000,Rolex,Air-King,4150.0,https://www.crownandcaliber.com/products/rolex-air-king-14000-10-10-rol-7nrxfh
14000,Rolex,Air-King,4450.0,https://www.crownandcaliber.com/products/rolex-air-king-14000-10-10-rol-tp0r87
14010,Rolex,Air-King,4150.0,https://www.crownandcaliber.com/products/rolex-air-king-14010-10-10-rol-ausvbd
14010,Rolex,Air-King,3725.0,https://www.crownandcaliber.com/products/rolex-air-king-14010-10-10-rol-vcrxbz
14060,Rolex,Submariner,8825.0,https://www.crownandcaliber.com/products/rolex-submariner-14060-10-10-rol-sx1kly
14060,Rolex,Submariner,8825.0,https://www.crownandcaliber.com/products/rolex-submariner-14060-10-10-rol-vl39p8
14270,Rolex,Explorer,6375.0,https://www.crownandcaliber.com/products/rolex-explorer-14270-10-10-rol-nm48aq
14270,Rolex,Explorer,6225.0,https://www.crownandcaliber.com/products/rolex-explorer-14270-10-10-rol-yrem4x
14270,Rolex,Explorer,5900.0,https://www.crownandcaliber.com/products/rolex-explorer-14270-10-10-rol-vya3kd
15200,Rolex,Date,4150.0,https://www.crownandcaliber.com/products/rolex-date-15200-10-10-rol-adey1x
15200,Rolex,Date,4250.0,https://www.crownandcaliber.com/products/rolex-date-15200-10-10-rol-5n3vy9
15210,Rolex,Date,4150.0,https://www.crownandcaliber.com/products/rolex-date-15210-10-10-rol-u9s0pb
15210,Rolex,Date,4150.0,https://www.crownandcaliber.com/products/rolex-date-15210-10-10-rol-bknmp7
16234,Rolex,Datejust,5350.0,https://www.crownandcaliber.com/products/rolex-datejust-116234-10-10-rol-pqtuex
16570,Rolex,Explorer II,8025.0,https://www.crownandcaliber.com/products/rolex-explorer-ii-16570-10-10-rol-7dzvnx
16570,Rolex,Explorer II,7575.0,https://www.crownandcaliber.com/products/rolex-explorer-ii-16570-10-10-rol-hnqeu3
16610,Rolex,Submariner,8600.0,https://www.crownandcaliber.com/products/rolex-submariner-16610-10-10-rol-qt32gc
16610,Rolex,Submariner,8600.0,https://www.crownandcaliber.com/products/rolex-submariner-16610-10-10-rol-0cf5rx
16610LV,Rolex,Submariner,16350.0,https://www.crownandcaliber.com/products/rolex-submariner-16610lv-10-10-rol-ah31y5
16610LV,Rolex,Submariner,16350.0,https://www.crownandcaliber.com/products/rolex-submariner-16610lv-10-10-rol-56mp12
16610LV,Rolex,Submariner,15250.0,https://www.crownandcaliber.com/products/rolex-submariner-16610lv-10-10-rol-fb4cue
16610LV,Rolex,Submariner,15175.0,https://www.crownandcaliber.com/products/rolex-submariner-16610lv-10-10-rol-sa4329
16613,Rolex,Submariner,10450.0,https://www.crownandcaliber.com/products/rolex-submariner-16613-10-10-rol-ka1bsf
16613,Rolex,Submariner,9100.0,https://www.crownandcaliber.com/products/rolex-submariner-16613-10-10-rol-tma1pl
16622,Rolex,Yacht-Master,8500.0,https://www.crownandcaliber.com/products/rolex-yacht-master-16622-10-10-rol-e79pns
16622,Rolex,Yacht-Master,8650.0,https://www.crownandcaliber.com/products/rolex-yacht-master-116622-10-10-rol-018hvx
16623,Rolex,Yacht-Master,9750.0,https://www.crownandcaliber.com/products/rolex-yacht-master-16623-10-10-rol-x8kh2n
16700,Rolex,GMT-Master,10150.0,https://www.crownandcaliber.com/products/rolex-gmt-master-16700-10-10-rol-b17f6c
16700,Rolex,GMT-Master,10525.0,https://www.crownandcaliber.com/products/rolex-gmt-master-16700-10-10-rol-sqy2cx
16700,Rolex,GMT-Master,9200.0,https://www.crownandcaliber.com/products/rolex-gmt-master-16700-10-10-rol-l186sy
16700,Rolex,GMT-Master,9950.0,https://www.crownandcaliber.com/products/rolex-gmt-master-16700-10-10-rol-fd92bp
16700,Rolex,GMT-Master,9950.0,https://www.crownandcaliber.com/products/rolex-gmt-master-16700-10-10-rol-7n8m6b
16710,Rolex,GMT-Master II,12450.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-16710-10-10-rol-myk90t
16710,Rolex,GMT-Master II,11700.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-16710-10-10-rol-9sduz2
1675,Rolex,GMT-Master,10000.0,https://www.crownandcaliber.com/products/rolex-gmt-master-1675-10-10-rol-5retux
16750,Rolex,GMT-Master,11000.0,https://www.crownandcaliber.com/products/rolex-gmt-master-16750-10-10-rol-rc8ynp
16760,Rolex,GMT-Master II,13600.0,https://www.crownandcaliber.com/products/rolex-gmt-master-ii-16760-10-10-rol-p5hlxz
1680,Rolex,Red Submariner,17000.0,https://www.crownandcaliber.com/products/rolex-red-submariner-1680-10-10-rol-4zknga
176210,Rolex,Oyster Perpetual,3500.0,https://www.crownandcaliber.com/products/rolex-oyster-perpetual-176210-10-10-rol-0p1mhs
179171,Rolex,Datejust,6075.0,https://www.crownandcaliber.com/products/rolex-datejust-179171-10-10-rol-ty6pzm-1
179171,Rolex,Datejust,6425.0,https://www.crownandcaliber.com/products/rolex-datejust-179171-10-10-rol-8prk21
1803,Rolex,Day Date President,6825.0,https://www.crownandcaliber.com/products/rolex-day-date-president-1803-10-10-rol-6aetmp
214270,Rolex,Explorer,7350.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-zmguhk
214270,Rolex,Explorer,7150.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-qmzfd4
214270,Rolex,Explorer,7000.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-bufk61
214270,Rolex,Explorer,8400.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-gevd4f
214270,Rolex,Explorer,8400.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-fhvs1p
214270,Rolex,Explorer,8400.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-7mnzp8
214270,Rolex,Explorer,7150.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-hnqzcm
214270,Rolex,Explorer,7000.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-y0fu9m
214270,Rolex,Explorer,7500.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-qz6d3b
214270,Rolex,Explorer,7350.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-bl52av
214270,Rolex,Explorer,7500.0,https://www.crownandcaliber.com/products/rolex-explorer-214270-10-10-rol-e32ulr
216570,Rolex,Explorer II,9325.0,https://www.crownandcaliber.com/products/rolex-explorer-ii-216570-10-10-rol-0bxmds
216570,Rolex,Explorer II,9625.0,https://www.crownandcaliber.com/products/rolex-explorer-ii-216570-10-10-rol-x9s7yt
216570,Rolex,Explorer II,9475.0,https://www.crownandcaliber.com/products/rolex-explorer-ii-216570-10-10-rol-7catgb
216570,Rolex,Explorer II,9475.0,https://www.crownandcaliber.com/products/rolex-explorer-ii-216570-10-10-rol-gzahfr
279160,Rolex,Datejust,6375.0,https://www.crownandcaliber.com/products/rolex-datejust-279160-10-10-rol-u7ga8f
279160,Rolex,Datejust,6425.0,https://www.crownandcaliber.com/products/rolex-datejust-279160-10-10-rol-hxrleb
279163,Rolex,Datejust,7425.0,https://www.crownandcaliber.com/products/rolex-datejust-279163-10-10-rol-xvg2ld
279174,Rolex,Datejust,6000.0,https://www.crownandcaliber.com/products/rolex-datejust-279174-10-10-rol-zv8g7l
326139,Rolex,Sky-Dweller,27350.0,https://www.crownandcaliber.com/products/rolex-sky-dweller-326139-10-10-rol-62au5h
50505,Rolex,Cellini Time,12025.0,https://www.crownandcaliber.com/products/rolex-cellini-time-50505-10-10-rol-su47z0
50509,Rolex,Cellini Time,10075.0,https://www.crownandcaliber.com/products/rolex-cellini-time-50509-10-10-rol-fpr26m
50525,Rolex,Cellini Dual Time,15250.0,https://www.crownandcaliber.com/products/rolex-cellini-dual-time-50525-10-10-rol-h26zfv
5500,Rolex,Air-King,2800.0,https://www.crownandcaliber.com/products/rolex-air-king-5500-10-10-rol-7z9f1u
5500,Rolex,Air-King,4000.0,https://www.crownandcaliber.com/products/rolex-air-king-5500-10-10-rol-8fnbdc
6262,Rolex,Daytona Cosmograph,58000.0,https://www.crownandcaliber.com/products/rolex-daytona-cosmograph-6262-10-10-rol-30zkpr
6265,Rolex,Daytona,63000.0,https://www.crownandcaliber.com/products/rolex-daytona-6265-10-10-rol-xe8h62
6633/9,Rolex,Cellini,4225.0,https://www.crownandcaliber.com/products/rolex-cellini-6633-9-10-10-rol-8s7mp0
67198,Rolex,Oyster Perpetual,6075.0,https://www.crownandcaliber.com/products/rolex-oyster-perpetual-67198-10-10-rol-1ugsy0
69173,Rolex,Datejust,4050.0,https://www.crownandcaliber.com/products/rolex-datejust-69173-10-10-rol-ycqe95
79179,Rolex,Datejust,8200.0,https://www.crownandcaliber.com/products/rolex-datejust-79179-10-10-rol-z7ga65
